Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName
Elgin,"27 Mạc Đĩnh Chi, Đakao Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,848,935","1,066,992,746",https://media-cdn.tripadvisor.com/media/photo-s/26/2c/31/44/kitchen-bar.jpg,"Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe tập trung miễn phí, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhà hàng không hút thuốc",#499 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24190498-Reviews-Elgin-Ho_Chi_Minh_City.html,Food,"Elgin 27 Mạc Đĩnh Chi, Đakao Quận 1, Thành phố Hồ Chí Minh Việt Nam"
Amigo Café,"104 Đ. Nguyễn Công Trứ Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 712222 Việt Nam","107,672,511","1,066,997,734",https://media-cdn.tripadvisor.com/media/photo-s/29/4d/5f/95/latte-with-gold-24k.jpg,"Thật tuyệt vời cho ly cà phê, nhân viên nhiệt tình, thân thiện, thức uống phù hợp, nhưng cần có thêm nhiều món nữa",#1 trên 679 quán cà phê & trà ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20199402-Reviews-Amigo_Cafe-Ho_Chi_Minh_City.html,Food,"Amigo Café 104 Đ. Nguyễn Công Trứ Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 712222 Việt Nam"
Banh Mi,"10 Lê Thị Riêng Ben Thanh Ward , District 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,712,008","1,066,908,271",https://media-cdn.tripadvisor.com/media/photo-s/28/35/57/ce/banh-mi-ngon.jpg,Bánh mì tuyệt vời với không gian nhỏ sạch đẹp và yên tĩnh ‘ tôi đã từng ăn rất nhiều loại bánh mì và nơi đây là ngon nhất tôi từng có Rất khuyến khích,#1 trên 63 tiệm bánh ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12731224-Reviews-Charm_Bakery-Ho_Chi_Minh_City.html,Food,"Banh Mi 10 Lê Thị Riêng Ben Thanh Ward , District 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Belgo Belgian Craft Beer Brewery - Ton That Thiep,"29 - 31 Ton That Thiep Street, Thành phố Hồ Chí Minh Việt Nam","10,773,196","1,067,020,888",https://media-cdn.tripadvisor.com/media/photo-s/29/3d/96/95/bar-corner.jpg,"Một nhà hàng đẹp nằm giữa trung tâm quận 1, không gian rộng rãi và khá đẹp, sang trọng. Giá cả đồ ăn hợp lý khi khẩu phần mỗi món khá nhiều, vị cũng rất ngon, hấp dẫn. Nhân viên take care khách hàng khá...Thêm",#465 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25794916-Reviews-Belgo_Belgian_Craft_Beer_Brewery_Ton_That_Thiep-Ho_Chi_Minh_City.html,Food,"Belgo Belgian Craft Beer Brewery - Ton That Thiep 29 - 31 Ton That Thiep Street, Thành phố Hồ Chí Minh Việt Nam"
Secret Garden 131 Calmette,"131 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,684,792","1,066,987,993",https://media-cdn.tripadvisor.com/media/photo-s/18/2c/e8/61/getlstd-property-photo.jpg,"Đồ ăn ngon, nhiều món để lựa, cả 3 miền đều có những món ngon ở đây. Không gian rộng và đẹp. Nhân viên ra món nhanh. Giá cả cũng rất hợp lý. Chắc chắn sẽ quay lại.",#31 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17704147-Reviews-Secret_Garden_131_Calmette-Ho_Chi_Minh_City.html,Food,"Secret Garden 131 Calmette 131 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Dalcheeni HCMC,"2A Ngô Văn Năm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 710000 Việt Nam","107,813,671","106,705,959",https://media-cdn.tripadvisor.com/media/photo-s/1c/ad/ec/91/dalcheeni-hcm-2a-ngo.jpg,"Quán ăn ngon, không gian đẹp, quản lý nhiệt tình, vị trí dễ tìm. Nhà hàng ấm cúng, thích hợp đi ăn cùng bạn bè, gia đình",#33 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21272060-Reviews-Dalcheeni_HCMC-Ho_Chi_Minh_City.html,Food,"Dalcheeni HCMC 2A Ngô Văn Năm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 710000 Việt Nam"
"Shamballa Vegetarian, Restaurant & Tea House","17-19 Trịnh Văn Cấn Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,672,615","1,066,963,863",https://media-cdn.tripadvisor.com/media/photo-s/21/cd/f3/34/delicious-dishes.jpg,Ngày đầu năm mình và gia đình ghé qua Shamballa sau 1 ngày đi viếng thăm họ hàng. Shamballa là địa điểm quen thuộc của mình và gia đình mỗi Tết đến Xuân về. Tết nhà hàng trang trí rất đẹp và có thêm nhiều...Thêm,#30 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17122565-Reviews-Shamballa_Vegetarian_Restaurant_Tea_House-Ho_Chi_Minh_City.html,Food,"Shamballa Vegetarian, Restaurant & Tea House 17-19 Trịnh Văn Cấn Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Italiani's Pizza,"17 Hàn Thuyên, Thành phố Hồ Chí Minh Việt Nam","108,466,438","106,769,276",https://media-cdn.tripadvisor.com/media/photo-s/1a/f0/74/2c/meal-at-italiani-s.jpg,"Quán view công viên đường Hàn Thuyên, có chỗ đổ ô tô, chủ quán nice, mì Ý và Pizza rất ngon đúng chất Ý, free kem cho trẻ con Gia đình chủ nhật ra đây rất tuyệt",#29 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12926285-Reviews-Italiani_s_Pizza-Ho_Chi_Minh_City.html,Food,"Italiani's Pizza 17 Hàn Thuyên, Thành phố Hồ Chí Minh Việt Nam"
Nắng Vietnamese Fusion Food,Thành phố Hồ Chí Minh 700000 Việt Nam,"10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/1a/87/13/a5/vietnamese-cuisine.jpg,"Không gian quán thoải mái, nhân viên nhiệt tình chu đáo, món ăn ngon đa dạng hợp khẩu vị tuyệt vời ^^",#32 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16850048-Reviews-Hello_SaiGon_Vietnamese_Fusion_Food-Ho_Chi_Minh_City.html,Food,Nắng Vietnamese Fusion Food Thành phố Hồ Chí Minh 700000 Việt Nam
BIG PIG Bar - BBQ - Beer,"84 Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,772,319","106,704,366",https://media-cdn.tripadvisor.com/media/photo-s/27/9d/ec/36/bbq-good-to-share.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn",#150 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25226949-Reviews-BIG_PIG_Bar_BBQ_Beer_84_Ngo_Duc_Ke_District_1-Ho_Chi_Minh_City.html,Food,"BIG PIG Bar - BBQ - Beer 84 Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Benaras Indian Bistro,"21B Đ. Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,821,258","1,067,067,234",https://media-cdn.tripadvisor.com/media/photo-s/28/4a/6a/83/new-benaras-bistro-21b.jpg,"Đây là một trãi nghiệm mới trong ẫm thực , tôi thích những món ăn Ấn , không gian ở đây ấm áp , phục vụ tốt , món ăn đa dạng .Thêm",#34 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14134956-Reviews-Benaras_Indian_Bistro-Ho_Chi_Minh_City.html,Food,"Benaras Indian Bistro 21B Đ. Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Marcel Gourmet Burger - Calmette,"115 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,684,792","1,066,987,993",https://media-cdn.tripadvisor.com/media/photo-s/23/00/44/40/marcel-gourmet-burger.jpg,chưa tìm đc 1 quán burger nào độc đáo và ngon thế này trong sài gòn. đồ ăn ngon và giá tiền cx phù hợp. khuyên mọi người nên thử combo le bamboovừa tiết kiệm vừa ngon và gọi nước lemonade maison để dễ tiêu...Thêm,#35 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12910177-Reviews-Marcel_Gourmet_Burger_Calmette-Ho_Chi_Minh_City.html,Food,"Marcel Gourmet Burger - Calmette 115 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Black Vinegar,"76 Le Lai 1st Floor, Thành phố Hồ Chí Minh 700000 Việt Nam","1,077,080,575","106,694,519,093,358",https://media-cdn.tripadvisor.com/media/photo-s/23/82/69/45/black-vinegar-cantonese.jpg,"Đây là lần đầu tiên tôi đến nhà hàng này. Đồ ăn ở đây rất là ngon, đậm hương vị trung hoa. Món Bánh củ năng áp chảo rất là tuyệt vời. Nhân viên rất nhiệt tình hỗ trợ, đặc biệt cảm ơn Ms Trúc,...Thêm",#36 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24066494-Reviews-Black_Vinegar-Ho_Chi_Minh_City.html,Food,"Black Vinegar 76 Le Lai 1st Floor, Thành phố Hồ Chí Minh 700000 Việt Nam"
Cyclo Resto,"131 Nguyễn Du Phường Bến Thành, Quận , Thành phố, Thành phố Hồ Chí Minh 70000 Việt Nam","107,741,413","1,066,952,278",https://media-cdn.tripadvisor.com/media/photo-s/04/a7/62/83/cyclo-resto-company-limited.jpg,"Chúng tôi ghé quán ăn Việt truyền thống Cyclo Resto vào một buổi xế trưa ngày thường, trời đang mưa rả rích, vậy mà cũng có từng nhóm thực khách nước ngoài khoác áo mưa vào dùng bữa hay ngồi uống những ly nước ngọt,...Thêm",#37 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3983330-Reviews-Cyclo_Resto-Ho_Chi_Minh_City.html,Food,"Cyclo Resto 131 Nguyễn Du Phường Bến Thành, Quận , Thành phố, Thành phố Hồ Chí Minh 70000 Việt Nam"
Shanti Indian Cuisine,"279 Pham Ngu Lao Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,683,511","1,066,924,109",https://media-cdn.tripadvisor.com/media/photo-s/1a/61/96/5f/img-20191224-183120-largejpg.jpg,"Đồ ăn ngon lắm các bạn! Nhân viên phục vụ lịch sự tận tình và lịch sự. Tôi đã dùng món Mutton Korma( dê nấu cà ri) và Veg Hot&Sour soup( súp chua cay) , châppati tawa( bánh chappati). Ngon lắm! Sẽ quay lại nữa!",#39 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15239535-Reviews-Shanti_Indian_Cuisine-Ho_Chi_Minh_City.html,Food,"Shanti Indian Cuisine 279 Pham Ngu Lao Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
La Poissonnerie,"51 Hai Bà Trưng - Bến Nghé, Thành phố Hồ Chí Minh 70000 Việt Nam","107,810,392","1,067,001,212",https://media-cdn.tripadvisor.com/media/photo-p/28/fb/e9/89/seafood-specialist-bringing.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",#786 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21298418-Reviews-La_Poissonnerie-Ho_Chi_Minh_City.html,Food,"La Poissonnerie 51 Hai Bà Trưng - Bến Nghé, Thành phố Hồ Chí Minh 70000 Việt Nam"
Moo Beef Steak 109 Ly Tu Trong,"109 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,772,787","1,066,954,284",https://media-cdn.tripadvisor.com/media/photo-s/26/a6/fe/62/kick-off-the-new-week.jpg,"Món gan ngỗng ngon xức xắc , Ribeye cũng ngon quá đỗi , còn 1 suất cheese & cold cut nữa . Vì mình đói con mắt nên gọi phần Ribeye 300gr để rồi no cứng bụng luôn . Các bạn nhân viên phục vụ...Thêm",#38 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18206918-Reviews-Moo_Beef_Steak_109_Ly_Tu_Trong-Ho_Chi_Minh_City.html,Food,"Moo Beef Steak 109 Ly Tu Trong 109 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Lai Restaurant,"92-94 Nam Kỳ Khởi Nghĩa Tầng 28 Sedona Suites, 28th Floor, Ward, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,826,714","106,762,325",https://media-cdn.tripadvisor.com/media/photo-s/15/c3/27/68/lai.jpg,"Phục vụ tốt đồ ăn ngon, ko gian đẹp thích hợp để đi ăn cùng gia đình. Có violin cuối tuần cho mọi người vừa ăn vừa thưởng thức hihi",#40 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15000626-Reviews-Lai_Restaurant-Ho_Chi_Minh_City.html,Food,"Lai Restaurant 92-94 Nam Kỳ Khởi Nghĩa Tầng 28 Sedona Suites, 28th Floor, Ward, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
"Hum Vegetarian, Lounge & Restaurant","34 Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,692,249","1,066,834,859",https://media-cdn.tripadvisor.com/media/photo-p/29/72/91/5b/hum-lounge.jpg,"Mình đánh giá 4* vì không gian đẹp, menu có nhiều món khá lạ tuy nhiên ko phải thuần chay vì dùng hành tỏi, trứng.... Nhân viên phục vụ lịch sự nhưng ko thân thiện, phải chờ hơi lâu khi khách đông. Giá đồ ăn...Thêm",#43 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5601881-Reviews-Hum_Lounge_Restaurant-Ho_Chi_Minh_City.html,Food,"Hum Vegetarian, Lounge & Restaurant 34 Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam"
Café Marcel,"28 Ngô Quang Huy, Thành phố Hồ Chí Minh 700000 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-s/17/4b/c9/a4/cafe-marcel.jpg,"Món tráng miệng khá lạ mắt , và ngon Nhân viên tư vấn nhiệt tình giúp khách chọn được món ăn phù hợp Nhân viên tư vấn “Thảo”",#45 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17115288-Reviews-Cafe_Marcel-Ho_Chi_Minh_City.html,Food,"Café Marcel 28 Ngô Quang Huy, Thành phố Hồ Chí Minh 700000 Việt Nam"
Vo Roof,"113 Tôn Thất Đạm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,734,873","1,067,023,364",https://media-cdn.tripadvisor.com/media/photo-s/29/14/f6/7f/caption.jpg,"Khá ấn tượng với với quán. View đẹp, đồ uống ngon. Decor cũng rất ấn tượng. Chỉ có mỗi điều là đồ mắc quá :D Cho 4 sao thôi, giá mềm hơn chút thì cho luôn 5 sao.",#42 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14956206-Reviews-Vo_Roof-Ho_Chi_Minh_City.html,Food,"Vo Roof 113 Tôn Thất Đạm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
P'ti Saigon,"52 Ngô Quang Huy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-s/29/66/84/09/celebration.jpg,"Không gian vừa ấm cúng vừa sang trọng, đồ ăn ngon, menu đa dạng các món, phục vụ chu đáo. Sẽ quay lại lần sau.Thêm",#44 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19354552-Reviews-P_ti_Saigon-Ho_Chi_Minh_City.html,Food,"P'ti Saigon 52 Ngô Quang Huy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam"
Towa - Japanese Cuisine & Lounge,"94 Đ. Nam Kỳ Khởi Nghĩa Tầng 28, Sedona Suites, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,914,427","1,066,824,927",https://media-cdn.tripadvisor.com/media/photo-s/16/16/b2/65/the-only-japanese-restaurant.jpg,"-Tôi đã đến và trải nghiệm nhà hàng towa japanese nằm ở tầng 28 của sài gòn center, tôi khá hài lòng về thiết kế của nhà hàng. View nhà hàng rất đẹp,nhân viên thân thiện nhiệt tình, bếp mở sạch sẽ và rất chuyên...Thêm",#46 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15000545-Reviews-Towa_Japanese_Cuisine_Lounge-Ho_Chi_Minh_City.html,Food,"Towa - Japanese Cuisine & Lounge 94 Đ. Nam Kỳ Khởi Nghĩa Tầng 28, Sedona Suites, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
"Parsley - Steak, Pasta and More","130 Nguyễn Trãi, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,696,483","1,066,907,927",https://media-cdn.tripadvisor.com/media/photo-s/1b/b4/45/ee/plate-of-steak.jpg,"Thức ăn ngon, trang trí đẹp. Nhân viên thân thiện. Rất khuyến khích tôi muốn khóc tôm và cá mekong. Cuốn sách tốt hơn trước.Thêm",#47 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18679854-Reviews-Parsley_Steak_Pasta_and_More-Ho_Chi_Minh_City.html,Food,"Parsley - Steak, Pasta and More 130 Nguyễn Trãi, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Kin Đee - Thai Gastropub,"39A Đ. Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,655,728","1,066,956,061",https://media-cdn.tripadvisor.com/media/photo-s/27/a4/e9/09/downstairs-dining-area.jpg,"Quán sạch sẽ nhân viên nhiệt tình, dễ thương món ăn trình bày bắt mắt quán nên tăng máy lạnh mình thấy hơi nóng, món ăn khá ngon quán ở q1 nên cũng tiện, để ghé lại",#48 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19377816-Reviews-Kin_Dee_Thai_Gastropub-Ho_Chi_Minh_City.html,Food,"Kin Đee - Thai Gastropub 39A Đ. Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Chit Chat at the Café,"242 Tran Binh Trong Steet, District 5 Hotel Equatorial Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/1b/41/9c/86/logo.jpg,"Gia đình tôi đã có một bữa tối tuyệt vời. Hải sản tươi ngon, chế biến đơn giản nhưng đầy và tròn vị. Nhân viên cực kỳ chu đáo và nhanh nhẹn. Chắc chắn sẽ quay lại lần sau. See you all!Thêm",#49 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8127469-Reviews-Chit_Chat_at_the_Cafe-Ho_Chi_Minh_City.html,Food,"Chit Chat at the Café 242 Tran Binh Trong Steet, District 5 Hotel Equatorial Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam"
La Villa French Restaurant by Thierry Mounon,"14 Ngô Quang Huy P. Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 0084 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-s/07/f0/03/7d/la-villa-french-restaurant.jpg,Lần đầu ăn ở đây mình cảm thấy món ăn được bày trí rất đẹp Vị rất vừa miệng Không gian trong ngoài rất đẹp Phong cách phục vụ rất tận tình Chắc chắn sẽ quay lại,#50 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2034882-Reviews-La_Villa_French_Restaurant_by_Thierry_Mounon-Ho_Chi_Minh_City.html,Food,"La Villa French Restaurant by Thierry Mounon 14 Ngô Quang Huy P. Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 0084 Việt Nam"
